GameId,GameName,PlatformId,ReleaseYear,GenreId,GamePublisher
7272,Disney's Magical Quest Starring Mickey and Minnie,9,2002.0,9,Nintendo
7273,Spirit Camera: The Cursed Memoir,10,2012.0,11,Nintendo
7274,NBA 06,17,2005.0,1,Sony Computer Entertainment
7275,Naruto: Ninja Council,9,2003.0,9,Tomy Corporation
7276,Shin Megami Tensei: Persona,17,2009.0,4,Atlus
7277,DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana,4,2007.0,11,Tecmo Koei
7278,Wreckless: ThE YaKuza MisSiOns,7,2002.0,3,Activision
7279,Madden NFL 07,4,2006.0,1,Electronic Arts
7280,Jikkyou Powerful Major League,7,2006.0,1,Konami Digital Entertainment
7281,NFL 2K3,19,2002.0,1,Sega
7282,Darksiders II,11,2015.0,9,Nordic Games
7283,Saltwater Sportfishing,13,2001.0,1,Take-Two Interactive
7284,Yoshi Touch & Go (JP sales),4,2005.0,2,Nintendo
7285,Samurai Jack: The Amulet of Time,9,2003.0,2,Zoo Digital Publishing
7286,Pass the Pigs,4,2008.0,6,THQ
7287,J-League Winning Eleven 2008: Club Championship,7,2008.0,1,Konami Digital Entertainment
7288,Jackie Chan: Stuntmaster,13,1999.0,9,Sony Computer Entertainment
7289,Sports Car GT,13,1999.0,3,Electronic Arts
7290,Lost Planet 3,6,2013.0,7,Capcom
7291,Order Up!,1,2008.0,6,Zoo Digital Publishing
7292,Code Name: S.T.E.A.M.,10,2015.0,12,Nintendo
7293,SBK X: Superbike World Championship,6,2010.0,3,Black Bean Games
7294,NBA Live 14,11,2013.0,1,Electronic Arts
7295,Scooby-Doo! Mystery Mayhem,19,2004.0,9,THQ
7296,Kanzen Chuuki Pro Yakyuu Greatest Nine,24,1995.0,1,Sega
7297,American Idol,9,2003.0,6,Codemasters
7298,Summer Athletics: The Ultimate Challenge (Others sales),1,2008.0,1,DTP Entertainment
7299,Britney's Dance Beat,9,2002.0,6,THQ
7300,Shrek SuperSlam,19,2005.0,9,Activision
7301,Sniper: Ghost Warrior 2,5,2013.0,7,City Interactive
7302,Over G Fighters,5,2006.0,8,Ubisoft
7303,Sailor Moon,8,1993.0,9,Namco Bandai Games
7304,Apache: Air Assault,6,2010.0,8,Activision
7305,One Piece: Pirate Warriors 3,23,2015.0,9,Namco Bandai Games
7306,Herdy Gerdy,7,2002.0,11,Eidos Interactive
7307,Armored Core V,5,2012.0,8,Namco Bandai Games
7308,EVE Online,15,2003.0,4,CCP
7309,Digimon World Re:Digitize,17,2012.0,9,Namco Bandai Games
7310,Ninja Gaiden: Dragon Sword,4,2008.0,9,Tecmo Koei
7311,Ride,11,2015.0,3,Milestone S.r.l.
7312,Blue Dragon Plus,4,2008.0,4,Ignition Entertainment
7313,Lords of the Fallen,18,2014.0,4,Square Enix
7314,NBA in the Zone 2000,13,2000.0,1,Konami Digital Entertainment
7315,Dark Summit,7,2001.0,1,THQ
7316,Afrika,6,2008.0,11,Unknown
7317,Cabela's Big Game Hunter: Ultimate Challenge,13,2001.0,1,Activision Value
7318,The Legend of Heroes: Trails in the Sky First Chapter,17,2006.0,4,Ghostlight
7319,Are You Smarter Than a 5th Grader? Back to School,1,2010.0,6,Nintendo
7320,Steins;Gate,23,2013.0,11,PQube
7321,The Dukes of Hazzard: Return of the General Lee,7,2004.0,3,Ubisoft
7322,Pandemonium!,13,1996.0,2,BMG Interactive Entertainment
7323,SingStar: Back to the 80s,6,2011.0,6,Sony Computer Entertainment
7324,Namco Museum: 50th Anniversary,19,2005.0,6,Namco Bandai Games
7325,Crash 'N' Burn,7,2004.0,3,Eidos Interactive
7326,NBA,17,2005.0,1,Sony Computer Entertainment
7327,Teenage Mutant Ninja Turtles: Smash-Up,7,2009.0,10,Ubisoft
7328,Pro Yakyuu Greatest Nine '97,24,1997.0,1,Sega
7329,Transformers: Dark of the Moon,10,2011.0,9,Activision
7330,Final Fantasy Fables: Chocobo's Dungeon,1,2007.0,4,Square Enix
7331,Lunar: Silver Star Story Complete,24,1997.0,4,Kadokawa Shoten
7332,Dorabase DS: Dramatic Stadium,4,2007.0,1,Namco Bandai Games
7333,Disaster Report,7,2002.0,9,Agetec
7334,EVE: burst error,24,1997.0,11,Imagineer
7335,We Sing Robbie Williams,1,2010.0,6,Nordic Games
7336,Backyard NFL Football '09,1,2008.0,1,Atari
7337,Pro Evolution Soccer 2012,1,2011.0,9,Konami Digital Entertainment
7338,Akiba's Trip: Undead & Undressed,23,2013.0,9,Nippon Ichi Software
7339,Speed Racer: The Videogame,7,2008.0,3,Warner Bros. Interactive Entertainment
7340,College Hoops 2K7,5,2006.0,1,Take-Two Interactive
7341,The Amazing Spider-Man 2 (2014),18,2014.0,9,Activision
7342,Big League Sports,5,2011.0,1,Activision
7343,Bratz: Forever Diamondz,19,2006.0,11,THQ
7344,WCW Backstage Assault,13,1999.0,9,Electronic Arts
7345,UFC Undisputed 2010,17,2010.0,10,THQ
7346,Baja: Edge of Control,6,2008.0,3,THQ
7347,Wild Wild Racing,7,2000.0,3,Interplay
7348,Magician's Quest: Town of Magic,10,2012.0,8,Konami Digital Entertainment
7349,The Bard's Tale,7,2004.0,4,Ubisoft
7350,NCAA March Madness 08,5,2007.0,1,Electronic Arts
7351,Momotarou Dentetsu 16,7,2006.0,6,Hudson Soft
7352,Robotech: The Macross Saga,9,2002.0,7,TDK Mediactive
7353,Yu Yu Hakusho: Dark Tournament,7,,10,
7354,MTV Celebrity Deathmatch,14,2003.0,10,Gotham Games
7355,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,6,2010.0,9,Namco Bandai Games
7356,Conflict Zone,7,2002.0,12,Ubisoft
7357,Tony Hawk's American Sk8land,4,2005.0,1,Activision
7358,de Blob 2,6,2011.0,2,THQ
7359,The BIGS 2,5,2009.0,1,Take-Two Interactive
7360,BloodRayne,14,2002.0,7,Universal Interactive
7361,Hannah Montana: The Movie,5,2009.0,11,Disney Interactive Studios
7362,50 Cent: Blood on the Sand,5,2009.0,7,THQ
7363,Bratz: Girlz Really Rock,1,2008.0,9,THQ
7364,NHL 2K6,14,2005.0,1,Take-Two Interactive
7365,Tenchu: Return From Darkness,14,2004.0,9,Activision
7366,World Poker Tour,7,2005.0,6,Take-Two Interactive
7367,Prison Break: The Conspiracy,5,2010.0,9,Deep Silver
7368,Neo Contra,7,2004.0,7,Konami Digital Entertainment
7369,MVP Baseball,17,2005.0,1,Electronic Arts
7370,GRID Autosport,6,2014.0,3,Codemasters
7371,Ghostbusters II,16,,9,Activision
7372,Breakaway IV,16,,5,Sears
7373,RealSports Baseball,16,1981.0,1,Atari
7374,Now! That's What I Call Music: Dance & Sing,1,2011.0,6,Unknown
7375,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,4,2011.0,12,Konami Digital Entertainment
7376,Metal Gear Solid V: The Phantom Pain,5,2015.0,9,Konami Digital Entertainment
7377,Hasbro Family Game Night 3,5,2010.0,6,Electronic Arts
7378,G.I. Joe: The Rise of Cobra,6,2009.0,9,Electronic Arts
7379,Rayman Raving Rabbids,5,2007.0,6,Ubisoft
7380,Viewtiful Joe 2,7,2004.0,9,Capcom
7381,Quake III: Revolution,7,2001.0,7,Electronic Arts
7382,Pac-Man World 3,7,2005.0,2,Namco Bandai Games
7383,Naruto: Clash of Ninja (JP sales),19,2003.0,10,Tomy Corporation
7384,Robotech: Battlecry,14,,7,Unknown
7385,NOëL: NOT DiGITAL,13,1996.0,11,Pioneer LDC
7386,Transformer: Rise of the Dark Spark,11,2014.0,9,Activision
7387,Dragon Ball Z Hyper Dimension,8,1995.0,10,Namco Bandai Games
7388,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,1,2009.0,11,GSP
7389,Senran Kagura 2: Deep Crimson,10,2014.0,9,Marvelous Entertainment
7390,Marvel Super Hero Squad,17,2009.0,10,THQ
7391,The Chronicles of Narnia: Prince Caspian,4,2008.0,9,Disney Interactive Studios
7392,Champion Jockey: G1 Jockey & Gallop Racer,6,2011.0,1,Tecmo Koei
7393,HBO Boxing,13,2000.0,10,Acclaim Entertainment
7394,Yoga Wii,1,2009.0,1,JoWood Productions
7395,Darkwatch,14,2005.0,7,Ubisoft
7396,Cabela's Survival: Shadows of Katmai,1,2011.0,1,Activision
7397,Prince of Persia: Revelations,17,2005.0,11,Ubisoft
7398,Bass Pro Shops: The Strike,5,2009.0,1,XS Games
7399,Front Mission 5: Scars of the War,7,2005.0,12,Square Enix
7400,Maximo vs Army of Zin,7,2003.0,2,Capcom
7401,The Fairly OddParents: Breakin' Da Rules,19,2003.0,2,THQ
7402,Namco Museum Megamix,1,2010.0,6,Namco Bandai Games
7403,Wedding Dash,4,2009.0,9,Zoo Games
7404,Hot Shots Tennis: Get a Grip,17,2010.0,1,Sony Computer Entertainment
7405,Summoner 2,7,2002.0,4,THQ
7406,The Land Before Time: Big Water Adventure,13,2002.0,2,TDK Mediactive
7407,Shadow of Destiny,7,2001.0,11,Konami Digital Entertainment
7408,Valkyria Chronicles III: Unrecorded Chronicles,17,,12,Sega
7409,Cabela's Deer Hunt: 2004 Season,14,2003.0,1,Activision Value
7410,Disney's Planes,20,2013.0,8,Disney Interactive Studios
7411,Brunswick Pro Bowling,17,2007.0,1,505 Games
7412,World Series of Poker,17,2005.0,6,Activision
7413,ClayFighter 63 1/3,12,1997.0,10,Interplay
7414,Monopoly,12,1999.0,6,Hasbro Interactive
7415,WCW Nitro,12,1998.0,10,THQ
7416,Cruis'n Exotica,12,2000.0,3,Midway Games
7417,Gex 3: Deep Cover Gecko,12,1999.0,2,Crave Entertainment
7418,WinBack: Covert Operations,12,1999.0,7,Virgin Interactive
7419,Heroes of Ruin,10,2012.0,4,Nintendo
7420,WipeOut 3 The Game,5,2012.0,9,Activision
7421,Bastard!! Utsuro Naru Kamigami no Utsuwa,13,1996.0,4,Seta Corporation
7422,SBK Superbike World Championship,5,2008.0,3,Black Bean Games
7423,The King of Fighters '96,24,1996.0,10,SNK
7424,Bionicle,19,2003.0,9,Electronic Arts
7425,WRC: FIA World Rally Championship,6,,3,Black Bean Games
7426,Angel Blade: Neo Tokyo Guardians,13,1997.0,4,On Demand
7427,Threads of Fate,13,1999.0,4,SquareSoft
7428,PoPoLoCrois Monogatari II,13,2000.0,4,Sony Computer Entertainment
7429,Famicom Mini: Ganbare Goemon! Karakuri Douchuu,9,2004.0,2,Konami Digital Entertainment
7430,Vampire Rain,5,2007.0,9,Microsoft Game Studios
7431,Way of the Samurai 3,5,2009.0,9,Gamebridge
7432,Deus Ex: The Conspiracy,7,2002.0,9,Eidos Interactive
7433,Unreal II: The Awakening,14,2004.0,7,Atari
7434,Rumble Racing,7,2001.0,3,Electronic Arts
7435,Spider-Man: Web of Shadows,7,2008.0,9,Activision
7436,Disgaea D2: A Brighter Darkness,6,2013.0,4,Nippon Ichi Software
7437,Batman Begins,14,2005.0,9,Electronic Arts
7438,Just Dance: Greatest Hits,1,2012.0,6,Ubisoft
7439,J-League Winning Eleven 10 + Europa League 06-07,7,2006.0,1,Konami Digital Entertainment
7440,Shrek: Reekin' Havoc,9,2003.0,2,TDK Mediactive
7441,Solatorobo: Red the Hunter,4,2010.0,4,Nintendo
7442,Tales of Phantasia: Narikiri Dungeon X,17,2010.0,4,Namco Bandai Games
7443,JSRF: Jet Set Radio Future,14,2002.0,9,Sega
7444,NHL Hitz 20-02,19,2001.0,1,Midway Games
7445,The Last Airbender,1,2010.0,9,THQ
7446,NCAA Football 2003,19,2002.0,1,Electronic Arts
7447,StokEd,5,2009.0,1,Zushi Games
7448,Rollcage,13,1999.0,3,Psygnosis
7449,ESPN Winter X Games: Snowboarding 2002,7,2000.0,1,Konami Digital Entertainment
7450,Project: Snowblind,7,2005.0,9,Eidos Interactive
7451,Tony Hawk's Motion,4,2008.0,1,Activision
7452,Super Robot Taisen K,4,2009.0,12,Namco Bandai Games
7453,Mortal Kombat: Special Forces,13,2000.0,10,Midway Games
7454,LEGO The Hobbit,23,2014.0,9,Warner Bros. Interactive Entertainment
7455,Rayman Legends,23,2014.0,2,Ubisoft
7456,Dragon Ball Z: Harukanaru Densetsu,4,2007.0,4,Namco Bandai Games
7457,Wacky Races: Crash & Dash,4,2008.0,3,Eidos Interactive
7458,I Spy: Castle,4,2011.0,5,Scholastic Inc.
7459,Shin Megami Tensei: Persona 3 (jp sales),7,2006.0,4,Tecmo Koei
7460,Greg Hastings Paintball 2,5,2010.0,7,Majesco Entertainment
7461,Evil Dead: Regeneration,7,2005.0,9,THQ
7462,Dead to Rights: Retribution,5,2010.0,7,Namco Bandai Games
7463,NCAA March Madness 07,5,2007.0,1,Electronic Arts
7464,NHL 2003,14,2002.0,1,Electronic Arts
7465,Marvel Super Hero Squad: Comic Combat,6,2011.0,9,THQ
7466,X-Men: Children of the Atom,24,1995.0,10,Acclaim Entertainment
7467,Barbie Fashion Show: An Eye for Style,4,2008.0,6,Activision
7468,Tiger Woods PGA Tour,17,2005.0,1,Electronic Arts
7469,Yarudora Series Vol. 2: Kisetsu wo Dakishimete,13,1998.0,11,Sony Computer Entertainment
7470,NHL 2K3,7,2002.0,1,Sega
7471,Heisei Kyouiku linkai DS,4,2006.0,6,Namco Bandai Games
7472,SpongeBob SquarePants: Game Boy Advance Video Volume 3,9,2004.0,6,
7473,Pro Yaky? Spirits 2010,6,2010.0,1,Konami Digital Entertainment
7474,The Naked Brothers Band: The Video Game,1,2008.0,6,THQ
7475,Final Fight One,9,2001.0,10,Ubisoft
7476,Rune Factory: Tides of Destiny,1,2011.0,4,Marvelous Interactive
7477,The Amazing Spider-Man (Console Version),4,2012.0,9,Activision
7478,NCAA Football 10,17,2009.0,1,Electronic Arts
7479,Gallop Racer 2003: A New Breed,7,2002.0,1,Zoo Digital Publishing
7480,Dawn of Discovery,1,2009.0,8,Ubisoft
7481,BeyBlade VForce: Super Tournament Battle,19,2002.0,9,Atari
7482,Outlaw Golf 2,14,2004.0,1,Global Star
7483,Little Battlers eXperience: Baku Boost,10,2012.0,9,Nintendo
7484,Anarchy Reigns,6,2012.0,9,Sega
7485,CSI: Deadly Intent,5,2009.0,11,Ubisoft
7486,Defiance,15,2013.0,7,Trion Worlds
7487,J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,17,2011.0,1,Sega
7488,LEGO Ninjago: Shadow of Ronin,10,2015.0,9,Warner Bros. Interactive Entertainment
7489,Bugs Bunny & Taz: Time Busters,13,2000.0,11,Infogrames
7490,Need for Speed Carbon: Own the City,4,2006.0,3,Electronic Arts
7491,Dragon Ball Z: Sagas,19,2005.0,10,Atari
7492,Kung Fu Rider,6,2010.0,9,Sony Computer Entertainment
7493,Jikkyou Powerful Pro Yakyuu 2012,6,2012.0,9,Konami Digital Entertainment
7494,X2: Wolverine's Revenge,14,2003.0,2,Activision
7495,Power Rangers: Wild Force,9,2002.0,9,THQ
7496,The Wolf Among Us,11,2014.0,11,Telltale Games
7497,Thrillville,17,2006.0,12,Atari
7498,Battle of Giants: Dinosaurs Strike,1,2010.0,12,Ubisoft
7499,Attack on Titan (KOEI),11,2016.0,9,Tecmo Koei
7500,The King of Fighters '95,27,1995.0,10,SNK
7501,Discovery Kids: Pony Paradise,4,2009.0,8,505 Games
7502,Mary-Kate and Ashley: Girls Night Out,9,2002.0,6,Acclaim Entertainment
7503,Cabela's North American Adventures,1,2010.0,1,Activision
7504,Enchanted Arms,6,2007.0,4,Ubisoft
7505,Beyblade G-Revolution,9,2004.0,9,Atari
7506,WWE All Stars,1,2011.0,10,THQ
7507,Trade & Battle: Card Hero,3,2000.0,12,Nintendo
7508,World Championship Cards,17,2008.0,6,Crave Entertainment
7509,You Don't Know Jack,5,2011.0,6,THQ
7510,Chronicles of Mystery: Curse of the Ancient Temple,4,2009.0,11,City Interactive
7511,NBA Live 15,18,2014.0,1,Electronic Arts
7512,Capcom Fighting Evolution,7,2004.0,10,Capcom
7513,Frogger 3D,10,2011.0,9,Konami Digital Entertainment
7514,SD Gundam GNext,8,1995.0,12,Namco Bandai Games
7515,Backyard NFL Football 2006,7,2005.0,1,Atari
7516,NASCAR Heat 2002,14,2001.0,3,Infogrames
7517,Planet 51,1,2009.0,9,Sega
7518,Sloane to MacHale no Nazo no Monogatari,4,2009.0,5,Level 5
7519,DarkStar One: Broken Alliance,5,2010.0,8,Kalypso Media
7520,My Fitness Coach 2: Exercise and Nutrition,1,2009.0,1,Black Bean Games
7521,Sengoku Basara 2 Heroes,7,2007.0,9,Capcom
7522,Buzz! The Schools Quiz,7,2008.0,6,Sony Computer Entertainment
7523,Two Worlds II,15,2011.0,4,Unknown
7524,Suikoden Tactics,7,2005.0,12,Konami Digital Entertainment
7525,NCAA March Madness 06,14,2005.0,1,Electronic Arts
7526,Major League Baseball 2K11,6,2011.0,1,Take-Two Interactive
7527,Mobile Suit Gundam: Crossfire,6,2006.0,8,Namco Bandai Games
7528,Phantasy Star Online,22,2000.0,4,Sega
7529,Crazy Taxi 3: High Roller,14,2002.0,3,Sega
7530,Dark Messiah of Might and Magic Elements,5,2008.0,4,Ubisoft
7531,Just Dance 2: Extra Songs,1,2011.0,6,Ubisoft
7532,Midnight Club 3: DUB Edition Remix,14,2006.0,3,Take-Two Interactive
7533,International Superstar Soccer 2000,7,2000.0,1,Konami Digital Entertainment
7534,"Warhammer 40,000: Space Marine",15,2011.0,7,THQ
7535,CandyLand / Chutes & Ladders / Memory,9,2005.0,6,Zoo Digital Publishing
7536,The Bible Game,7,2005.0,6,Crave Entertainment
7537,Drift King Shutokou Battle '94,8,1994.0,3,BPS
7538,Shining Blade,17,2012.0,4,Sega
7539,Fairy Fencer F,6,2013.0,4,Nippon Ichi Software
7540,Atelier Shallie: Alchemists of the Dusk Sea,6,2014.0,4,Tecmo Koei
7541,The Ultimate Red Ball Challenge,1,2009.0,6,Mindscape
7542,PBR: Out of the Chute,7,2008.0,1,Crave Entertainment
7543,The King of Fighters Collection: The Orochi Saga,7,2006.0,10,Ignition Entertainment
7544,Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,7,2003.0,1,Konami Digital Entertainment
7545,Arcana Heart 3,6,2011.0,10,PQube
7546,Tekken 3D: Prime Edition,10,2012.0,10,Nintendo
7547,Deal or No Deal: The Banker is Back!,4,2008.0,6,Mindscape
7548,Jillian Michaels' Fitness Adventure,5,2011.0,6,505 Games
7549,MLB 10: The Show,17,2010.0,1,Sony Computer Entertainment
7550,State of Decay,18,2015.0,12,Microsoft Game Studios
7551,Ashes Cricket 2009,5,2009.0,1,Codemasters
7552,Saturday Night Speedway,7,2004.0,3,Play It
7553,Bratz: Rock Angelz,19,2005.0,6,THQ
7554,Langrisser III,24,1996.0,12,NCS
7555,Samurai Spirits (CD),27,1994.0,10,SNK
7556,MLB SlugFest 20-03,14,2002.0,1,Midway Games
7557,Dragon Ball: Revenge of King Piccolo,1,2009.0,9,Namco Bandai Games
7558,Spectrobes: Origins,1,2009.0,4,Disney Interactive Studios
7559,Earth Defense Force: Insect Armageddon,6,2011.0,7,D3Publisher
7560,Pitfall: The Lost Expedition,7,2004.0,2,Activision
7561,Marvel: Ultimate Alliance 2,4,2009.0,4,Activision
7562,From TV Animation One Piece: Grand Battle! 3,19,2003.0,10,Namco Bandai Games
7563,Assassin's Creed Syndicate,15,2015.0,9,Ubisoft
7564,Rocket Power: Zero Gravity Zone,9,2003.0,1,THQ
7565,Le Mans 24 Hours,7,2001.0,3,Infogrames
7566,XCOM 2,15,2016.0,12,Take-Two Interactive
7567,International Cricket 2010,6,2010.0,1,Codemasters
7568,ESPN MLB Baseball,7,2004.0,1,Sega
7569,Neighborhood Games,1,2009.0,6,THQ
7570,All Star Pro-Wrestling,7,2000.0,10,SquareSoft
7571,Way of the Samurai 4,6,2011.0,9,Nippon Ichi Software
7572,Clive Barker's Jericho,6,2007.0,7,Codemasters
7573,Harvest Moon: More Friends of Mineral Town,9,2003.0,8,Ubisoft
7574,Captain America: Super Soldier,6,2011.0,9,Sega
7575,MLB 12: The Show,23,2012.0,1,Sony Computer Entertainment
7576,The Fairly Odd Parents: Shadow Showdown,19,2004.0,2,THQ
7577,NHL 17,11,2016.0,1,Electronic Arts
7578,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,24,1996.0,7,Namco Bandai Games
7579,Camping Mama: Outdoor Adventures,4,2011.0,8,505 Games
7580,Kurohyou 2: Ryu ga Gotoku Ashura Hen,17,2012.0,9,Sega
7581,NBA 2K2,14,2002.0,1,Sega
7582,X2: Wolverine's Revenge,9,2003.0,2,Activision
7583,7th Dragon 2020,17,2011.0,4,Sega
7584,Cars,14,2006.0,3,THQ
7585,Taiko no Tatsujin: Waku Waku Anime Matsuri,7,2003.0,6,Namco Bandai Games
7586,Imagine: Babyz Fashion,4,2009.0,8,Ubisoft
7587,Spy Hunter,19,2002.0,3,Midway Games
7588,Warriors Orochi,17,2008.0,9,Tecmo Koei
7589,Dead to Rights II,7,2005.0,7,Electronic Arts
7590,Super Dodge Ball Advance,9,2001.0,1,Ubisoft
7591,Ogre Battle Saga Episode Five: The March of the Black Queen,13,1996.0,4,ArtDink
7592,Ridge Racer 6,5,2005.0,3,Namco Bandai Games
7593,Angry Birds Star Wars,11,2013.0,12,Activision
7594,"Ni Hao, Kai-lan: New Year's Celebration",4,2009.0,6,Take-Two Interactive
7595,Press Your Luck 2010 Edition,4,2009.0,6,Ubisoft
7596,Treasure World,4,2009.0,8,Aspyr
7597,Front Mission Evolved,5,2010.0,7,Square Enix
7598,Body and Brain Connection,5,2010.0,6,Namco Bandai Games
7599,MDK,13,1997.0,7,Interplay
7600,Monster Jam,5,2007.0,3,Activision
7601,Afro Samurai,6,2009.0,9,Atari
7602,Rock Band Track Pack: Classic Rock,7,2009.0,6,MTV Games
7603,Zone of the Enders HD Collection,5,2012.0,8,Konami Digital Entertainment
7604,Ty the Tasmanian Tiger 2: Bush Rescue,19,2004.0,2,Electronic Arts
7605,Speed Punks,13,1998.0,3,Sony Computer Entertainment
7606,The Legend of Heroes VII: The Trail of Blue,17,2011.0,4,Falcom Corporation
7607,No More Heroes: Heroes' Paradise,6,2010.0,9,Konami Digital Entertainment
7608,Mahjongg Mysteries: Ancient Egypt,4,2010.0,5,Avanquest
7609,Saints Row IV,18,2015.0,9,Deep Silver
7610,Injustice: Gods Among Us,20,2013.0,10,Warner Bros. Interactive Entertainment
7611,MVP Baseball 2003,14,2003.0,1,Electronic Arts
7612,CSI: Unsolved!,4,2010.0,11,Ubisoft
7613,Star Wars: Battlefront,15,2004.0,7,LucasArts
7614,NCAA Final Four 2004,7,2003.0,1,Sony Computer Entertainment
7615,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",14,2005.0,9,Disney Interactive Studios
7616,Tigger's Honey Hunt,12,2000.0,2,Ubisoft
7617,Famista 64,12,,1,Namco Bandai Games
7618,Roadsters 99,12,1999.0,3,Titus
7619,Magical Tetris Challenge,12,1997.0,5,Activision
7620,Twisted Edge Extreme Snowboarding,12,1998.0,1,Kemco
7621,Disney's Tarzan,12,2000.0,2,Activision
7622,South Park Rally,12,2000.0,3,Acclaim Entertainment
7623,Body Harvest,12,1998.0,7,Gremlin Interactive Ltd
7624,San Francisco Rush 2049,12,2000.0,3,Midway Games
7625,Super Robot Taisen 64,12,1999.0,12,Banpresto
7626,Snowboard Kids,12,1996.0,1,Atlus
7627,NBA 07,17,2006.0,1,Sony Computer Entertainment
7628,IHRA Drag Racing 2004,14,2003.0,3,Bethesda Softworks
7629,Shining Hearts,17,2010.0,4,Sega
7630,Magical ZhuZhu Princess: Carriages & Castles,4,2011.0,8,Activision
7631,Code of Princess,10,2012.0,9,Agatsuma Entertainment
7632,Tomb Raider: Underworld,4,2008.0,9,Eidos Interactive
7633,The Con,17,2005.0,10,Sony Computer Entertainment
7634,Tony Hawk's Pro Skater 5,11,2015.0,1,Activision
7635,Jissen Pachi-Slot Hisshouhou! Aladdin A,7,2002.0,6,Sammy Corporation
7636,Namco Museum: 50th Anniversary,9,2005.0,6,Namco Bandai Games
7637,Ford Racing Off Road,7,2008.0,3,Xplosiv
7638,The Witch and the Hundred Knight,6,2013.0,4,Nippon Ichi Software
7639,Nobunaga no Yabou: Reppuuden,13,1999.0,12,Tecmo Koei
7640,Hot Wheels: Track Attack,1,2010.0,3,THQ
7641,Schlag den Raab,1,2010.0,6,Namco Bandai Games
7642,UFC Personal Trainer: The Ultimate Fitness System,6,2011.0,1,THQ
7643,Total War: Shogun 2 - Fall of the Samurai,15,2012.0,12,Sega
7644,The BIGS 2,7,2009.0,1,Take-Two Interactive
7645,Mat Hoffman's Pro BMX 2,14,2002.0,1,Activision
7646,Treasure Hunter G,8,1996.0,4,SquareSoft
7647,Untold Legends: Dark Kingdom,6,2006.0,4,Electronic Arts
7648,From Russia With Love,14,2005.0,9,Electronic Arts
7649,Wing Arms,24,1994.0,7,Sega
7650,Dead Space 3,15,,9,Electronic Arts
7651,Pro Yaky? Spirits 2013,6,2013.0,1,Konami Digital Entertainment
7652,We Wish You A Merry Christmas,1,2009.0,9,Destineer
7653,BioShock The Collection,11,2016.0,7,Take-Two Interactive
7654,DanceDanceRevolution,6,2010.0,8,Konami Digital Entertainment
7655,Cabela's Big Game Hunter (2008),7,2007.0,1,Activision Value
7656,Grandia II,22,2000.0,4,Ubisoft
7657,Namco Museum Vol.4,13,1996.0,6,Sony Computer Entertainment
7658,The Cheetah Girls: Passport to Stardom,4,2008.0,6,Disney Interactive Studios
7659,UFC Personal Trainer: The Ultimate Fitness System,1,2011.0,1,THQ
7660,How to Train Your Dragon 2,5,2014.0,11,Little Orbit
7661,Shark Tale,14,2004.0,9,Activision
7662,NFL Street 2,19,2004.0,1,Electronic Arts
7663,Pro Yaky? Spirits 2013,17,2013.0,1,Konami Digital Entertainment
7664,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,7,2005.0,9,Konami Digital Entertainment
7665,My Secret World by Imagine,4,2008.0,6,Ubisoft
7666,Soldier of Fortune: Payback,5,2007.0,7,Activision
7667,Ridge Racer,23,2011.0,3,Namco Bandai Games
7668,Bleach: The 3rd Phantom,4,2008.0,4,Sega
7669,Gladius,7,2003.0,12,Activision
7670,Family Feud: 2012 Edition,1,2011.0,6,Ubisoft
7671,Dave Mirra Freestyle BMX 2,14,2001.0,1,Acclaim Entertainment
7672,Spore Hero Arena,4,2009.0,8,Electronic Arts
7673,Pro Yaky? Spirits 2012,17,2012.0,1,Konami Digital Entertainment
7674,Puzzle & Dragons X: God Chapter / Dragon Chapter,10,2016.0,9,GungHo
7675,SpongeBob SquarePants: Revenge of the Flying Dutchman,19,2002.0,2,THQ
7676,Record of Agarest War,5,2008.0,4,Compile Heart
7677,Baja: Edge of Control,5,2008.0,3,THQ
7678,Sid Meier's Pirates!,17,2007.0,12,Take-Two Interactive
7679,Taiko no Tatsujin: Go! Go! Godaime,7,2004.0,6,Namco Bandai Games
7680,Taiko Drum Master,7,2004.0,6,Namco Bandai Games
7681,High School Musical 3: Senior Year DANCE!,5,2008.0,6,Disney Interactive Studios
7682,Harry Potter and the Goblet of Fire,17,2005.0,9,Electronic Arts
7683,Bust-A-Move 2 Arcade Edition,13,1995.0,5,Acclaim Entertainment
7684,South Park: The Stick of Truth,15,2014.0,4,Ubisoft
7685,Tom Clancy's Splinter Cell: Essentials,17,2006.0,7,Ubisoft
7686,Tetris Worlds (Online Edition),14,2003.0,5,THQ
7687,Armored Core 4,6,2006.0,8,505 Games
7688,Sleeping Dogs,18,2014.0,9,Square Enix
7689,Forgotten Realms: Demon Stone,7,2004.0,9,Atari
7690,Super Baseball Simulator 1.000,8,1991.0,1,Culture Brain
7691,Barbie Horse Adventures: Riding Camp,1,2008.0,1,Activision
